3.1670162678,-0.1887669116,0.6288974285,-0.0367080198,0.0409629347,-0.9966396737,-0.0606953058,-1.1126466990,-0.0669907406,-0.2139917165,1.6367740631,-0.4768525958,0.0091321236,0.2465128899,-0.3446720541,-0.4559386075,1.3016799688,-0.6475173235,-0.0245814417,0.5937699676,0.1022037566,0.5199999809,-0.5963354707,0.3549288213,-0.4746142626,0.8424908519,-0.3686470091,-0.1661204845,0.1029620990,-0.6533251405,-0.2327283621,0.5684381723,1.4315183163,0.2719211578,-0.0144142387,0.0283619873
3.1641199589,-0.1818804592,0.6533979774,-0.0183327379,0.0418868166,-0.9979537463,-0.0446959238,-1.0929069519,-0.0645559281,-0.2205208242,1.5422328711,-0.4105067849,-0.0050853482,0.2208555043,-0.3171800375,-0.5101633668,1.2366652489,-0.5891124606,-0.0267422218,0.5974504352,0.0845844820,0.5199999809,-0.6301023364,0.4282178283,-0.4456677139,0.7080549002,-0.3455826938,-0.1799265295,0.1256212145,-0.6412277222,-0.2796262801,0.5636914968,1.4148862362,0.2482505739,-0.0161884911,0.0489228070
3.1652071476,-0.1759580374,0.6844806671,0.0107230220,0.0458125482,-0.9985698679,-0.0253859447,-1.0518196821,-0.0413832664,-0.2261717767,1.3565074205,-0.2857063413,-0.0377419442,0.1547587663,-0.2792846262,-0.5712715983,1.1332832575,-0.5122526288,-0.0215770956,0.5725847483,0.0560571253,0.5199999809,-0.6698901057,0.5319552422,-0.4012658596,0.5670431256,-0.2996762693,-0.1903895885,0.1770628840,-0.6172307134,-0.3361732662,0.5620542765,1.3654940128,0.2307983041,-0.0196079519,0.0594325773
3.1673223972,-0.1697854698,0.7177110314,0.0366042731,0.0495081084,-0.9981018648,0.0013197944,-0.9771381021,-0.0102740042,-0.2254528999,1.0817337036,-0.0640504211,-0.0954688713,0.0622728281,-0.2278506905,-0.6001392007,1.0099574327,-0.4064479768,-0.0109450361,0.5131421685,0.0300084800,0.5199999809,-0.6958763599,0.6276351810,-0.3535374105,0.4697779119,-0.2478600889,-0.2104324996,0.2190189511,-0.5795474648,-0.3823752105,0.5509041548,1.3087270260,0.2331085503,-0.0394181684,0.0608403087
3.1745095253,-0.1658739597,0.7487713099,0.0602555232,0.0529953683,-0.9961998958,0.0338604559,-0.8954507113,0.0376513973,-0.1928053796,0.7857654691,0.1499705613,-0.1530150771,-0.0518860966,-0.1865423918,-0.6012955904,0.9086771607,-0.3167171776,-0.0044533126,0.4269799292,0.0083664851,0.5199999809,-0.6956537962,0.6933494806,-0.2937580049,0.4043181241,-0.2175301611,-0.2343185544,0.2602835298,-0.5387839675,-0.4109987617,0.5424779058,1.2525358200,0.2538538277,-0.0573940575,0.0556809045
3.1729910374,-0.1630152315,0.7640019059,0.0736071312,0.0522913295,-0.9935858169,0.0680795977,-0.8486315012,0.0882906988,-0.1101103500,0.6166242361,0.2455506325,-0.1806394458,-0.1469355673,-0.1648664325,-0.5644803643,0.8453029394,-0.2942142189,0.0009427430,0.3434810638,0.0019429604,0.5199999809,-0.6828765273,0.7218467593,-0.2592017651,0.3660782576,-0.1756835729,-0.2330959886,0.2801937759,-0.4863123894,-0.4274487197,0.5407485962,1.2047445774,0.2507394254,-0.0642139167,0.0446060710
3.1730649471,-0.1635142416,0.7730136514,0.0768903878,0.0443325087,-0.9910637290,0.0995750070,-0.7959728837,0.1063642204,-0.0288136844,0.5588086843,0.2474967837,-0.1873606443,-0.2228536755,-0.1755571961,-0.5105600953,0.8260536790,-0.2863815725,-0.0062042177,0.2649678886,-0.0016169738,0.5199999809,-0.6458165646,0.6981809735,-0.2377402484,0.3473820984,-0.1446198523,-0.2346321940,0.3164962530,-0.4292497933,-0.4242352247,0.5334795713,1.1754027605,0.2486708313,-0.0699162260,0.0253180042
3.1726009846,-0.1678031087,0.7786545157,0.0747775669,0.0363835623,-0.9886643425,0.1250094788,-0.7634950280,0.1112781242,0.0292167757,0.5770257115,0.1959438622,-0.1712624133,-0.2801768780,-0.1879220307,-0.4570322931,0.8187263012,-0.2737177312,-0.0001028520,0.1966992170,-0.0034189627,0.5199999809,-0.6065297723,0.6441707015,-0.2357535362,0.3511567116,-0.1301914901,-0.2274484783,0.3305400610,-0.3912172616,-0.4109985232,0.5203699470,1.1537916660,0.2580992579,-0.0712991953,0.0217403732
3.1722025871,-0.1725758165,0.7784857750,0.0677531640,0.0238806524,-0.9851693825,0.1558220491,-0.7186089158,0.1039039493,0.0764665306,0.6944814324,0.0974912867,-0.1519556642,-0.3695447743,-0.2107850760,-0.3583363295,0.8577367663,-0.2553368211,0.0032594290,0.0990357026,-0.0077832080,0.5199999809,-0.5535225272,0.5423455238,-0.2533250451,0.3993999362,-0.1309641004,-0.2278164923,0.3675162792,-0.3686712980,-0.3912192881,0.5067675710,1.1422070265,0.2776252031,-0.0738406405,-0.0000752496
3.1713051796,-0.1775373071,0.7747471929,0.0594603754,0.0118905790,-0.9799895283,0.1895879804,-0.6599485874,0.0968526527,0.1120016351,0.8295245767,-0.0147418687,-0.1281541735,-0.4438570738,-0.2031124830,-0.2473771423,0.8857435584,-0.2304265499,0.0201498307,-0.0041365735,-0.0124531351,0.5199999809,-0.5273669362,0.4175882638,-0.3063469827,0.5620130897,-0.1653795242,-0.2139481455,0.3520758152,-0.3773655593,-0.3677817881,0.5057092905,1.1354798079,0.3126565516,-0.0856510326,-0.0264965538
3.1699562073,-0.1833857745,0.7654898167,0.0467588151,-0.0022537515,-0.9736472843,0.2232028218,-0.5762988925,0.0701299012,0.1336730421,0.9040538669,-0.1389649808,-0.1184146851,-0.4892885387,-0.2115730792,-0.1674428582,0.8922722340,-0.2457004786,0.0270624105,-0.1091267243,-0.0149401603,0.5199999809,-0.5677304864,0.2601034343,-0.4165540338,0.8777956367,-0.2186352015,-0.1971500367,0.2762847245,-0.4038914144,-0.3487299681,0.5301129222,1.1640466452,0.3866128922,-0.1098317802,-0.0459331535
